console,title,href
n64,F-1 World Grand Prix (USA),/Nintendo_64_ROMs/F-1_World_Grand_Prix_(USA)/39758
n64,"F-1 World Grand Prix II (Europe) (En,Fr,De,Es)","/Nintendo_64_ROMs/F-1_World_Grand_Prix_II_(Europe)_(En,Fr,De,Es)/39756"
n64,"F1 Pole Position 64 (Europe) (En,Fr,De)","/Nintendo_64_ROMs/F1_Pole_Position_64_(Europe)_(En,Fr,De)/39750"
n64,"F1 Pole Position 64 (USA) (En,Fr,De)","/Nintendo_64_ROMs/F1_Pole_Position_64_(USA)_(En,Fr,De)/39751"
n64,"F1 Racing Championship (Europe) (En,Fr,De,Es,It)","/Nintendo_64_ROMs/F1_Racing_Championship_(Europe)_(En,Fr,De,Es,It)/39752"
n64,Famista 64 (Japan),/Nintendo_64_ROMs/Famista_64_(Japan)/39759
n64,FIFA - Road to World Cup 98 - World Cup heno Michi (Japan),/Nintendo_64_ROMs/FIFA_-_Road_to_World_Cup_98_-_World_Cup_heno_Michi_(Japan)/39764
n64,"FIFA - Road to World Cup 98 (Europe) (En,Fr,De,Es,It,Nl,Sv)","/Nintendo_64_ROMs/FIFA_-_Road_to_World_Cup_98_(Europe)_(En,Fr,De,Es,It,Nl,Sv)/39762"
n64,"FIFA - Road to World Cup 98 (USA) (En,Fr,De,Es,It,Nl,Sv)","/Nintendo_64_ROMs/FIFA_-_Road_to_World_Cup_98_(USA)_(En,Fr,De,Es,It,Nl,Sv)/39763"
n64,"FIFA 99 (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv)","/Nintendo_64_ROMs/FIFA_99_(Europe)_(En,Fr,De,Es,It,Nl,Pt,Sv)/39760"
n64,"FIFA 99 (USA) (En,Fr,De,Es,It,Nl,Pt,Sv)","/Nintendo_64_ROMs/FIFA_99_(USA)_(En,Fr,De,Es,It,Nl,Pt,Sv)/39761"
n64,"FIFA Soccer 64 (Europe) (En,Fr,De)","/Nintendo_64_ROMs/FIFA_Soccer_64_(Europe)_(En,Fr,De)/39765"
n64,"FIFA Soccer 64 (USA) (En,Fr,De)","/Nintendo_64_ROMs/FIFA_Soccer_64_(USA)_(En,Fr,De)/39766"
